"","rent","size","lift","balcony","terrace","is_house","slope","highway","rail_stati","sun_eve","X","Y"
"2508",1551,110,0,1,0,0,0.006225,0,0.353,243.5,696689,244847
"2509",1800,113,0,0,0,0,0.035385,1,1.931,281.66,675826,252211
"2510",1363,100,0,1,0,0,0.022609,0,0.576,262.58,699088,263964
"2511",3950,169,1,1,0,0,0.026575,0,0.701,259.6,688818,242840
"2512",2851,110,1,1,0,0,0.052748,0,0.928,262.56,683635,248920
"2513",1696,160,1,0,0,1,0.031607,0,0.843,204.66,686620,250520
"2514",4200,168,1,1,0,0,0.098918,0,0.774,380.89,697846,233208
"2515",1130,51,0,0,0,0,0.112421,0,0.57,483.6,697375,251385
"2516",1650,67,0,0,0,0,0.03526,0,0.841,141,682225,243535
"2517",1170,65,0,1,0,0,0.011774,0,0.574,257.84,690122,255138
"2518",476,24,0,0,0,0,0.007426,0,1.157,220.81,675630,255226
"2519",535,23,0,0,0,0,0.034665,0,1.362,290.93,676722,251512
"2520",809,30,0,0,0,0,0.023873,0,0.192,207.2,683575,252520
"2521",1170,65,0,0,0,0,0.011774,0,0.574,257.84,690122,255138
"2522",1110,73,0,0,0,0,0.032648,0,0.925,160.62,691840,232932
"2523",1150,57,0,0,0,0,0.007076,0,0.805,238.1,673349,250332
"2524",1230,64,0,0,0,0,0.055961,0,0.331,75.54,681547,241597
"2525",1220,63,0,0,0,0,0.026831,0,0.175,238.91,676471,236563
"2526",1473,95,0,0,0,0,0.020126,0,0.404,198.62,681156,258490
"2527",1422,44,0,0,0,0,0.004641,0,0.556,212.27,682340,247755
"2528",1459,87,0,0,0,0,0.033985,0,2.692,315.31,671878,253490
"2529",1260,94,0,0,0,0,0.16075,0,1.26,37.55,694644,230709
"2530",1583,67,0,0,0,0,0.002007,0,0.708,220,681720,247985
"2531",1589,81,0,0,0,0,0.048807,0,1.18,273.43,692510,232153
"2532",1700,35,0,0,0,0,0.043774,0,0.59,370.73,683448,247273
"2533",1695,85,0,0,0,0,0.052524,0,2.414,149.95,690821,245285
"2534",2250,78,0,0,0,0,0.051764,0,0.516,356.84,683560,247730
"2535",2451,92,0,0,0,0,0.100013,0,1.75,394.25,679950,251125
"2536",2900,108,0,0,0,0,0.100013,0,1.75,394.25,679950,251125
"2537",5400,176,0,0,0,0,0.100013,0,1.75,394.25,679950,251125
"2538",1400,108,0,0,1,0,0.036278,0,0.923,228.08,707728,260982
"2539",910,57,0,1,0,0,0.001553,0,1.003,220,698503,260779
"2540",1265,68,0,1,0,0,0.029805,0,1.135,265.79,683396,253738
"2541",1195,89,0,0,0,0,0.020719,0,1.666,258.43,680220,267765
"2542",1910,120,0,1,1,0,0.136811,0,1.401,496.83,678206,240859
"2543",1660,103,0,0,0,0,0.01325,0,1.349,254.7,680469,267552
"2544",1950,107,0,1,0,0,0.060582,0,1.016,224.95,688038,234242
"2545",2575,127,0,1,0,0,0.016772,0,1.248,256.75,689289,249357
"2546",1790,140,0,1,0,0,0.005442,0,0.951,254.5,686275,256943
"2547",1680,142,1,1,0,0,0.039429,0,0.718,230.62,705792,255687
"2548",1490,111,0,1,0,0,0.033837,0,0.354,191.61,711856,237045
"2549",3850,171,1,1,0,0,0.012353,0,0.946,191.98,685103,238059
"2550",590,25,0,0,0,0,0.002466,0,0.669,242,698903,261031
"2551",577,33,0,0,0,0,0.130001,0,1.968,300.43,678201,251133
"2552",700,31,0,0,0,0,0.025741,0,0.242,193.68,677048,259363
"2553",719,33,0,0,0,0,0.120393,0,1.95,302.07,678230,251130
"2554",600,52,0,0,0,0,0.00751,0,0.394,258.25,689328,255185
"2555",736,42,0,0,0,0,0.005776,0,0.57,250.4,692655,248770
"2556",790,30,0,0,0,0,0.023976,0,0.168,264.21,682155,249615
"2557",658,30,0,0,0,0,0.072704,0,1.289,218.46,696262,246412
"2558",782,38,0,0,0,0,0.005776,0,0.57,250.4,692655,248770
"2559",826,33,0,0,0,0,0.002404,0,0.921,220.5,680820,248085
"2560",735,33,0,0,0,0,0.01164,0,0.734,240.65,683980,253050
"2561",804,44,0,0,0,0,0.001608,0,0.81,179.82,682210,241315
"2562",840,37,0,0,0,0,0.059166,0,0.626,45.49,681274,242178
"2563",748,33,0,0,0,0,0.023616,0,0.675,285,686838,255486
"2564",751,40,0,0,0,0,0.008082,0,0.65,229,679275,248850
"2565",835,39,0,0,0,0,0.029573,0,0.421,179.4,680501,246971
"2566",910,39,0,0,0,0,0.120393,0,1.95,302.07,678230,251130
"2567",889,56,0,0,0,0,0.042832,0,0.301,376.95,696084,260599
"2568",900,31,0,0,0,0,0.052273,0,1.681,327.68,679240,251180
"2569",900,57,0,0,0,0,0.004264,0,0.435,241.56,676506,250143
"2570",920,39,0,0,0,0,0.018375,0,0.625,239.38,679729,259533
"2571",915,35,0,0,0,0,0.058779,1,1.407,244.95,684560,250875
"2572",950,31,0,0,0,0,0.000443,0,0.852,171.93,682252,241283
"2573",820,48,0,0,0,0,0.007279,0,1.131,219,680320,247665
"2574",820,48,0,0,0,0,0.007279,0,1.131,219,680320,247665
"2575",903,31,0,0,0,0,0.069478,0,0.861,396.25,683230,248960
"2576",883,31,0,0,0,0,0.011882,0,0.836,267,684125,245995
"2577",940,40,0,0,0,0,0.06652,0,2.738,114.36,697508,235943
"2578",900,37,0,0,0,0,0.014638,0,1.674,197,685555,251155
"2579",880,56,0,0,0,0,0.02649,0,0.655,219.7,686888,255563
"2580",1040,41,0,0,0,0,0.041406,0,0.445,164.06,679715,246945
"2581",900,55,0,0,0,0,0.009415,0,1.076,238.77,695899,262488
"2582",1050,55,0,0,0,0,0.06999,0,0.563,122.07,680660,252360
"2583",1050,54,0,0,0,0,0.075863,0,0.65,140.7,680660,252270
"2584",960,47,0,0,0,0,0.015255,0,0.177,198.01,683635,251685
"2585",970,50,0,0,0,0,0.122445,0,0.149,10.39,681772,240469
"2586",1000,33,0,0,0,0,0.004221,0,0.352,213.7,681595,247125
"2587",1112,29,0,0,0,0,0.012511,0,0.858,267,684099,245965
"2588",1050,53,0,0,0,0,0.041251,0,1.17,298.71,678090,241067
"2589",1095,48,0,0,0,0,0.04292,0,1.146,332.31,701746,242703
"2590",1120,45,0,0,0,0,0.012574,0,0.644,254.94,689324,255482
"2591",1075,30,0,0,0,0,0.01406,0,0.604,260.96,684510,245530
"2592",1085,30,0,0,0,0,0.01406,0,0.604,260.96,684510,245530
"2593",1100,29,0,0,0,0,0.069266,0,0.549,385.6,683554,248519
"2594",1122,65,0,0,0,0,0.01813,0,0.749,259.61,684978,254581
"2595",1092,50,0,0,0,0,0.019181,0,0.768,264.89,682880,253165
"2596",1054,75,0,0,0,0,0.047926,0,1.45,152.73,693756,230258
"2597",1123,57,0,0,0,0,0.018767,0,0.728,265.95,685197,254501
"2598",1164,63,0,0,0,0,0.034412,0,1,162.1,678825,248620
"2599",1094,33,0,0,0,0,0.004221,0,0.352,213.7,681595,247125
"2600",1045,83,0,0,0,0,0.011376,0,0.931,259.87,688974,255589
"2601",1194,63,0,0,0,0,0.043433,0,1.29,259.52,697736,244431
"2602",1065,85,0,0,0,0,0.011865,0,0.882,256.32,689011,255557
"2603",1227,50,0,0,0,0,0.024054,0,0.315,287.9,684706,253485
"2604",1156,46,0,0,0,0,0.012201,0,0.686,233.8,683870,253100
"2605",1220,54,0,0,0,0,0.032466,0,0.123,154.72,681455,246185
"2606",1076,67,0,0,0,0,0.051568,0,0.577,119.13,682440,244085
"2607",1170,46,0,0,0,0,0.012201,0,0.686,233.8,683870,253100
"2608",1240,62,0,0,0,0,0.124346,0,0.51,90.58,691387,233125
"2609",1083,71,0,0,0,0,0.024953,0,0.768,213.76,686992,255511
"2610",1267,52,0,0,0,0,0.029161,0,2.176,170.36,689723,245789
"2611",1181,54,0,0,0,0,0.015005,0,0.817,238.45,682820,253175
"2612",1115,83,0,0,0,0,0.011865,0,0.882,256.32,689011,255557
"2613",1120,75,0,0,0,0,0.08175,0,0.685,344.65,711605,237485
"2614",1156,44,0,0,0,0,0.003512,0,1.026,219.5,680955,247875
"2615",1170,39,0,0,0,0,0.003512,0,1.026,219.5,680955,247875
"2616",1265,68,0,0,0,0,0.029805,0,1.135,265.79,683396,253738
"2617",1120,73,0,0,0,0,0.023678,0,0.711,227.48,686935,255532
"2618",1120,73,0,0,0,0,0.019258,0,0.81,237.57,686964,255419
"2619",1271,58,1,1,0,0,0.005538,0,1.079,251.47,682580,263228
"2620",1080,68,0,0,0,0,0.004589,0,1.167,247.06,674034,249355
"2621",1200,57,0,0,0,0,0.02021,0,0.979,217,680080,247425
"2622",1200,49,0,0,0,0,0.020206,0,0.986,216.7,680060,247425
"2623",1200,52,0,0,0,0,0.022871,0,1.134,153.3,682415,243195
"2624",1200,67,0,0,0,0,0.029903,0,0.559,276.8,682255,245225
"2625",1305,73,0,0,0,0,0.03336,0,0.102,153.98,682463,256405
"2626",1350,55,0,0,0,0,0.077788,0,1.761,366.56,679230,251260
"2627",1180,70,0,0,0,0,0.023678,0,0.711,227.48,686935,255532
"2628",1362,69,0,0,0,0,0.061956,0,0.16,50.39,682064,239556
"2629",1170,80,0,0,0,0,0.029576,0,1.193,283.42,698391,232941
"2630",1200,76,0,0,0,0,0.030288,0,0.638,268.01,686835,255533
"2631",1322,62,0,0,0,0,0.009939,0,0.224,267,700044,260283
"2632",1375,85,0,0,0,0,0.019792,0,0.68,229.54,680190,260780
"2633",1230,86,0,0,0,0,0.065819,0,0.829,419.94,702912,242259
"2634",1298,42,0,0,0,0,0.002752,0,0.17,220,682025,247415
"2635",1400,81,0,0,0,0,0.03291,0,0.647,149.87,676733,259011
"2636",1390,56,0,0,0,0,0.085981,0,0.617,327.01,683145,248715
"2637",1250,75,0,0,0,0,0.017759,0,0.685,228.12,686884,255515
"2638",1420,67,0,0,0,0,0.047947,0,0.603,315.65,697702,232960
"2639",1300,75,0,0,0,0,0.077269,0,0.531,136.72,694098,227691
"2640",1328,44,0,0,0,0,0.002752,0,0.17,220,682025,247415
"2641",1382,83,0,0,0,0,0.031271,0,1.106,264.14,683355,253705
"2642",1442,84,0,0,0,0,0.012565,0,1.078,276.99,683246,263371
"2643",1433,72,0,0,0,0,0.082794,0,0.646,118.01,691528,233043
"2644",1300,78,0,0,0,0,0.045056,0,0.453,129.28,684228,240619
"2645",1440,72,0,0,0,0,0.070775,0,0.165,47.6,682139,239560
"2646",1482,73,0,0,0,0,0.018474,0,0.918,248.98,693516,235834
"2647",1469,85,0,0,0,0,0.006669,0,0.678,252.6,699664,248964
"2648",1373,50,0,0,0,0,0.042892,0,0.548,151.41,681415,247045
"2649",1468,103,0,0,0,0,0.005041,0,1.143,260.92,702208,242961
"2650",1410,81,0,0,0,0,0.013602,0,0.752,244.75,671904,257088
"2651",1425,88,0,0,0,0,0.020832,0,0.607,218.95,679720,259514
"2652",1505,88,0,0,0,0,0.021631,0,0.74,208.46,694613,246686
"2653",1505,88,0,0,0,0,0.021631,0,0.74,208.46,694613,246686
"2654",1505,88,0,0,0,0,0.026831,0,0.69,190.69,694628,246759
"2655",1505,88,0,0,0,0,0.026201,0,0.636,209.5,694564,246778
"2656",1315,90,0,0,0,0,0.093218,0,1.092,284.17,681254,250013
"2657",1450,88,0,0,0,0,0.025434,0,0.594,217.44,679694,259530
"2658",1434,77,0,0,0,0,0.020199,0,0.636,292.15,679705,259700
"2659",1520,81,0,0,0,0,0.018097,0,1.145,231.06,682290,252320
"2660",1468,65,0,0,0,0,0.004046,0,0.095,209.53,681810,247270
"2661",1351,66,0,0,0,0,0.028051,0,0.633,193.41,688316,244123
"2662",1440,91,0,0,0,0,0.005893,0,1.652,243.84,693648,249478
"2663",1392,96,0,0,0,0,0.005862,0,1.696,261.92,693635,249621
"2664",1574,64,0,0,0,0,0.0257,0,2.168,178.84,689663,245861
"2665",1552,75,0,0,0,0,0.02663,0,0.276,206.85,684225,253980
"2666",1520,70,0,0,0,0,0.046624,0,0.557,150.63,680735,252395
"2667",1545,91,0,0,0,0,0.03109,0,1.793,306.4,691242,255620
"2668",1408,104,0,0,0,0,0.028995,0,1.867,303,673345,252813
"2669",1505,83,0,0,0,0,0.025898,0,0.733,266.98,695293,267040
"2670",1584,85,0,0,0,0,0.046399,0,2.444,133.93,689587,246369
"2671",1620,73,0,0,0,0,0.020575,0,0.651,233.82,683309,242372
"2672",1537,70,0,0,0,0,0.024928,0,1.161,174.15,678775,248465
"2673",1603,92,0,0,0,0,0.016313,0,0.647,259.24,679733,259566
"2674",1600,94,0,0,0,0,0.019476,0,0.614,292.31,694486,246757
"2675",1600,94,0,0,0,0,0.021334,0,0.832,271.16,694612,246577
"2676",1600,94,0,0,0,0,0.021334,0,0.832,271.16,694612,246577
"2677",1470,70,0,0,0,0,0.017033,0,1.012,219.15,680095,247465
"2678",1565,91,0,0,0,0,0.03109,0,1.793,306.4,691242,255620
"2679",1569,75,0,0,0,0,0.012782,0,0.697,210.95,681001,247229
"2680",1631,88,0,0,0,0,0.018375,0,0.625,239.38,679729,259533
"2681",1674,67,0,0,0,0,0.002965,0,0.498,236.06,682910,248505
"2682",1488,106,0,0,0,0,0.03802,0,0.291,205.36,684521,253571
"2683",1513,89,0,0,0,0,0.023599,0,0.6,289.23,679713,259749
"2684",1468,82,0,0,0,0,0.07062,0,0.758,173.75,693947,231026
"2685",1650,73,0,0,0,0,0.049505,0,0.565,142.97,683464,241740
"2686",1530,88,0,0,0,0,0.017777,0,0.635,272.96,679691,259720
"2687",1602,103,0,0,0,0,0.031568,0,1.146,263.42,683345,253745
"2688",1663,90,0,0,0,0,0.00638,0,0.371,252.77,686302,256358
"2689",1465,70,0,0,0,0,0.091497,0,1.078,439.33,686365,246070
"2690",1531,91,0,0,0,0,0.023599,0,0.6,289.23,679713,259749
"2691",1680,90,0,0,0,0,0.025424,0,2.168,176,689695,245815
"2692",1550,85,0,0,0,0,0.040616,0,0.799,212.93,684190,237781
"2693",1695,64,0,0,0,0,0.046777,0,0.318,167.98,687827,234908
"2694",1680,87,0,0,0,0,0.090151,0,0.62,108.08,691497,233056
"2695",1700,46,0,0,0,0,0.005061,0,0.422,219.46,682834,246758
"2696",1520,95,0,0,0,0,0.019146,0,0.596,280.64,683151,264689
"2697",1580,86,0,0,0,0,0.014268,0,3.625,275.49,683760,260833
"2698",1567,99,0,0,0,0,0.022167,0,0.602,305.76,679727,259728
"2699",1571,88,0,0,0,0,0.022167,0,0.602,305.76,679727,259728
"2700",1554,106,0,0,0,0,0.03988,1,0.336,196.67,684489,253538
"2701",1718,90,0,0,0,0,0.029161,0,2.176,170.36,689723,245789
"2702",1576,97,0,0,0,0,0.022167,0,0.602,305.76,679727,259728
"2703",1636,89,0,0,0,0,0.014608,0,0.65,201.96,682973,263710
"2704",1582,99,0,0,0,0,0.017777,0,0.635,272.96,679691,259720
"2705",1728,89,0,0,0,0,0.0265,0,2.104,178.18,689634,245791
"2706",1716,95,0,0,0,0,0.052327,0,0.529,180.98,694714,253627
"2707",1725,87,0,0,0,0,0.057667,0,0.544,141.98,691478,233132
"2708",1750,73,0,0,0,0,0.0654,0,0.598,129.3,683426,241735
"2709",1742,85,0,0,0,0,0.011399,0,0.878,250.69,687150,256456
"2710",1672,97,0,0,0,0,0.022167,0,0.602,305.76,679727,259728
"2711",1681,89,0,0,0,0,0.020199,0,0.636,292.15,679705,259700
"2712",1571,93,0,0,0,0,0.03263,0,0.966,294.22,687263,255567
"2713",1745,110,0,0,0,0,0.021631,0,0.74,208.46,694613,246686
"2714",1608,90,0,0,0,0,0.00973,0,0.669,260.79,703807,242864
"2715",1676,92,0,0,0,0,0.02038,0,0.678,275.74,679772,259574
"2716",1550,104,0,0,0,0,0.00589,0,0.558,246.9,675575,245170
"2717",1625,90,0,0,0,0,0.010369,0,0.59,260.72,703770,242943
"2718",1645,97,0,0,0,0,0.012236,0,2.253,231,692818,264831
"2719",1820,63,0,0,0,0,0.104423,0,1.3,397.45,680275,250360
"2720",1777,98,0,0,0,0,0.015979,0,1.179,211.4,682310,252150
"2721",1600,86,0,0,0,0,0.024945,0,1.099,151,682365,243175
"2722",1850,95,0,0,0,0,0.034368,0,0.641,317.33,679784,259612
"2723",1633,125,0,0,0,0,0.055577,0,0.255,164.55,684525,253615
"2724",1600,104,0,0,0,0,0.00589,0,0.558,246.9,675575,245170
"2725",1650,86,0,0,0,0,0.081032,0,0.104,424.47,684885,245060
"2726",1660,98,0,0,0,0,0.083506,0,0.641,44.13,681194,242159
"2727",1851,96,0,0,0,0,0.014442,0,0.215,262.46,700029,260297
"2728",1923,77,0,0,0,0,0.05391,0,0.473,139.1,683685,251365
"2729",1880,84,0,0,0,0,0.082955,0,1.172,284.66,694609,261903
"2730",1695,105,0,0,0,0,0.047922,0,0.77,218,687317,252702
"2731",1899,90,0,0,0,0,0.078174,0,0.25,97.66,680796,258050
"2732",2000,100,0,1,0,0,0.037143,0,0.993,332.9,687690,245775
"2733",1776,86,0,0,0,0,0.003129,0,1.455,220,685815,251155
"2734",1930,78,0,0,0,0,0.025424,0,2.168,176,689695,245815
"2735",1800,106,0,0,0,0,0.027114,0,0.079,114,681125,269675
"2736",1965,79,0,0,0,0,0.051127,0,0.49,152.82,688058,234866
"2737",1800,83,0,0,0,0,0.041799,0,0.959,335.62,686915,245865
"2738",1800,75,0,0,0,0,0.041799,0,0.959,335.62,686915,245865
"2739",1780,104,0,0,0,0,0.051484,0,0.29,180.03,684504,253586
"2740",1820,85,0,0,0,0,0.003881,0,1.395,201.8,685850,251210
"2741",1790,97,0,0,0,0,0.036585,0,0.584,222.27,674216,248299
"2742",1907,114,0,0,0,0,0.009196,0,0.633,261.77,699632,249068
"2743",1987,82,0,0,0,0,0.0257,0,2.168,178.84,689663,245861
"2744",1780,105,0,0,0,0,0.03263,0,0.966,294.22,687263,255567
"2745",1780,105,0,0,0,0,0.029206,0,0.837,282.3,687142,255612
"2746",2016,80,0,0,0,0,0.083409,0,0.981,352.47,687980,245655
"2747",1850,134,0,0,0,0,0.025898,0,0.733,266.98,695293,267040
"2748",2011,107,0,0,0,0,0.066618,0,0.362,399.92,674765,248660
"2749",2042,94,0,0,0,0,0.065447,0,0.831,45.43,680945,241995
"2750",2039,81,0,0,0,0,0.05391,0,0.473,139.1,683685,251365
"2751",1968,138,0,0,0,0,0.032375,0,0.633,233.96,675491,256862
"2752",2073,77,0,0,0,0,0.05391,0,0.473,139.1,683685,251365
"2753",1859,120,0,0,0,0,0.064985,0,0.736,55.87,681292,242028
"2754",1935,106,0,0,0,0,0.025845,0,0.302,151.2,680923,269845
"2755",1935,106,0,0,0,0,0.027114,0,0.079,114,681125,269675
"2756",2011,87,0,0,0,0,0.020093,0,0.349,258.99,689619,250328
"2757",1935,112,0,0,0,0,0.025845,0,0.302,151.2,680923,269845
"2758",1880,90,0,0,0,0,0.013067,0,0.965,271.56,685608,254128
"2759",2080,115,0,0,0,0,0.022462,0,0.676,282.4,679754,259588
"2760",1903,117,0,0,0,0,0.008733,0,0.299,231.3,684458,253624
"2761",1967,105,0,0,0,0,0.045924,0,0.257,124.36,684508,253629
"2762",2100,74,0,0,0,0,0.070687,0,1.068,93.01,682945,243560
"2763",2100,78,0,0,0,0,0.094515,0,1.544,94.5,682050,251270
"2764",2013,100,0,0,0,0,0.058624,0,0.503,157.64,685122,253527
"2765",1990,128,0,0,0,0,0.013097,0,3.585,267.16,683761,260876
"2766",1990,128,0,0,0,0,0.012003,0,3.591,260.31,683723,260858
"2767",2205,102,0,0,0,0,0.06071,0,0.804,47.65,680941,242039
"2768",2015,144,0,0,0,0,0.038912,0,0.045,285.79,676337,236625
"2769",2100,106,0,0,0,0,0.027114,0,0.079,114,681125,269675
"2770",2237,102,0,0,0,0,0.083029,0,2.059,91.3,689858,245572
"2771",2250,91,0,0,0,0,0.046777,0,0.318,167.98,687827,234908
"2772",2257,102,0,0,0,0,0.04473,0,2.111,132.03,689924,245598
"2773",2257,102,0,0,0,0,0.04473,0,2.111,132.03,689924,245598
"2774",2050,130,0,0,0,0,0.076948,0,0.474,111.87,672818,250352
"2775",2050,125,0,0,0,0,0.006831,0,1.329,241.25,687050,246210
"2776",2001,102,0,0,0,0,0.083029,0,2.059,91.3,689858,245572
"2777",2256,98,0,0,0,0,0.0265,0,2.104,178.18,689634,245791
"2778",2150,112,0,0,0,0,0.025845,0,0.302,151.2,680923,269845
"2779",2111,101,0,0,0,0,0.002075,0,0.583,218.96,682682,248367
"2780",2216,108,0,0,0,0,0.00229,0,0.607,241.93,681910,249235
"2781",2174,88,0,0,0,0,0.002568,0,0.64,218.12,682640,248409
"2782",2160,111,0,0,0,0,0.010369,0,0.59,260.72,703770,242943
"2783",2381,118,0,0,0,0,0.025179,0,2.144,176,689666,245816
"2784",2381,118,0,0,0,0,0.025179,0,2.144,176,689666,245816
"2785",2405,99,0,0,0,0,0.046777,0,0.318,167.98,687827,234908
"2786",2205,143,0,0,0,0,0.027114,0,0.079,114,681125,269675
"2787",2450,87,0,0,0,0,0.04473,0,2.111,132.03,689924,245598
"2788",2250,143,0,0,0,0,0.025845,0,0.302,151.2,680923,269845
"2789",2250,123,0,0,0,0,0.008977,0,0.8,257.37,686743,256723
"2790",2464,93,0,0,0,0,0.070603,0,0.6,228.13,688101,234754
"2791",2300,118,0,0,0,0,0.003881,0,1.395,201.8,685850,251210
"2792",2464,109,0,0,0,0,0.004483,0,0.15,251.98,696767,245334
"2793",2457,120,0,0,0,0,0.068753,0,0.784,44.66,680940,242060
"2794",2360,114,0,0,0,0,0.00229,0,0.607,241.93,681910,249235
"2795",2475,108,0,0,0,0,0.003673,0,0.26,245.38,697053,261840
"2796",2300,110,0,0,0,0,0.041799,0,0.959,335.62,686915,245865
"2797",2470,119,0,0,0,0,0.015173,0,0.29,250.94,697059,261770
"2798",2720,125,0,0,0,0,0.002721,0,0.116,219.73,682609,246541
"2799",2600,107,0,0,0,0,0.081675,0,0.364,322.58,691403,236502
"2800",2760,190,0,0,0,0,0.065126,0,1.257,273.33,694663,261830
"2801",2800,109,0,0,0,0,0.149426,0,2.107,401.24,678040,251189
"2802",2872,107,0,0,0,0,0.088786,0,1.674,318.48,679660,251135
"2803",2907,128,0,0,0,0,0.065447,0,0.831,45.43,680945,241995
"2804",2993,129,0,0,0,0,0.040361,0,2.166,151.92,689862,245687
"2805",2850,104,0,0,0,0,0.041799,0,0.959,335.62,686915,245865
"2806",3128,129,0,0,0,0,0.083029,0,2.059,91.3,689858,245572
"2807",3000,122,0,0,0,0,0.041799,0,0.959,335.62,686915,245865
"2808",3400,190,0,0,0,0,0.003673,0,0.26,245.38,697053,261840
"2809",3460,124,0,0,0,0,0.039302,0,0.741,335.52,685873,244606
"2810",3777,144,0,0,0,0,0.00229,0,0.607,241.93,681910,249235
"2811",3950,144,0,0,0,0,0.002235,0,0.609,242,681890,249250
"2812",5181,168,0,0,0,0,0.051405,0,1.21,346.31,690060,236606
"2813",5586,187,0,0,0,0,0.051405,0,1.21,346.31,690060,236606
"2814",2060,70,0,1,0,1,0.003628,0,0.477,220,682340,247675
"2815",1078,69,0,0,0,0,0.080041,0,0.213,56.46,681261,241462
"2816",1080,62,0,0,0,0,0.011748,0,0.234,272.48,689169,250636
"2817",1325,75,0,0,0,0,0.092565,0,0.993,210.85,697014,244258
"2818",1632,62,0,1,0,0,0.04329,1,1.174,226.65,684115,250800
"2819",1380,96,0,0,0,0,0.015173,0,1.292,211.73,682414,263040
"2820",672,30,1,1,0,0,0.056187,0,0.773,256.55,674613,249903
"2821",696,50,0,0,0,0,0.056236,0,0.643,214.57,688091,234690
"2822",2020,97,1,1,0,0,0.034579,0,1.001,270.9,683545,253700
"2823",680,25,0,0,0,0,0.048625,0,1.731,279.81,689192,234323
"2824",950,45,0,0,0,0,0.128795,0,2.623,72.43,701191,250542
"2825",688,49,0,0,0,0,0.033893,0,0.909,267.34,707561,234617
"2826",721,38,0,0,0,0,0.005776,0,0.57,250.4,692655,248770
"2827",672,29,0,0,0,0,0.004868,0,0.872,253,702651,242717
"2828",594,22,1,0,0,0,0.004182,0,0.253,199.45,681660,247220
"2829",783,40,1,0,0,0,0.00288,0,0.145,220,681995,247410
"2830",855,30,0,0,0,0,0.082788,0,0.15,91.35,682628,244468
"2831",763,31,0,1,0,0,0.033202,0,0.692,105.95,679450,247145
"2832",831,34,1,1,0,0,0.033478,0,0.598,189.65,683920,251375
"2833",985,37,1,1,0,0,0.014638,0,1.674,197,685555,251155
"2834",700,26,0,0,0,0,0.015551,0,0.85,233.91,683755,253590
"2835",690,30,1,1,0,0,0.011131,0,0.948,238.39,683683,253505
"2836",626,26,0,0,0,0,0.079186,1,1.491,211.2,684735,250965
"2837",945,40,1,1,0,0,0.001668,0,0.478,242,679460,249950
"2838",1850,93,0,1,0,0,0.018769,0,0.375,232.5,685057,253685
"2839",1127,54,0,0,0,0,0.029504,1,0.653,293.74,685290,254556
"2840",1460,70,0,1,0,0,0.019524,0,1.454,208.06,696812,237039
"2841",1640,82,1,1,0,0,0.036873,0,0.727,368.5,674537,248978
"2842",1376,65,1,0,0,0,0.02821,0,0.096,164.66,693511,231736
"2843",1095,72,0,0,0,0,0.002492,0,0.695,205.01,681459,248108
"2844",1330,53,0,0,0,0,0.005959,0,0.56,236.1,680850,248695
"2845",1321,70,1,0,0,0,0.002079,0,0.874,255.58,682270,248715
"2846",1546,64,0,0,0,0,0.013467,0,0.452,199,680840,247030
"2847",1950,140,0,0,0,0,0.004404,0,0.592,243.1,675450,245110
"2848",950,50,1,1,0,0,0.008623,0,0.512,243.07,686897,256124
"2849",989,49,0,0,0,0,0.034604,0,0.601,207.75,686130,255463
"2850",670,35,0,0,0,0,0.011134,0,1.067,270.71,686291,257061
"2851",890,50,0,0,0,0,0.037746,0,1.013,147.84,685480,237912
"2852",951,48,1,1,0,0,0.04292,0,1.146,332.31,701746,242703
"2853",1100,45,0,1,0,0,0.077145,0,1.269,95.62,694437,230637
"2854",1135,55,0,0,0,0,0.004619,0,0.893,204.71,681205,247860
"2855",876,45,0,0,0,0,0.148901,0,0.594,18.5,681625,242385
"2856",1090,40,0,0,0,0,0.007048,0,0.53,243.65,679280,248970
"2857",1930,90,0,0,0,0,0.077036,0,1.29,105.11,687294,248914
"2858",1060,59,0,0,0,0,0.099331,0,0.543,325.55,676341,249813
"2859",1600,80,0,0,0,0,0.047611,0,0.754,263.42,682330,245765
"2860",1545,60,1,1,0,0,0.065789,0,1.272,327.94,679719,250701
"2861",1775,71,0,0,0,0,0.012031,0,0.209,222.15,683425,251605
"2862",1095,56,0,0,0,0,0.027647,0,0.909,236.05,682735,253220
"2863",1182,56,0,1,0,0,0.033093,0,0.84,211.05,682765,253150
"2864",1700,85,0,0,0,0,0.113815,0,1.086,239.24,690153,255835
"2865",1667,90,0,1,0,0,0.024581,0,0.76,279.07,689859,252844
"2866",1003,64,1,1,0,0,0.004652,0,0.83,209.22,672110,251256
"2867",1770,105,0,0,0,1,0.032309,0,2.891,318.52,691080,269880
"2868",1224,89,0,0,0,0,0.020719,0,1.666,258.43,680220,267765
"2869",968,75,0,1,0,0,0.012818,0,0.081,218.88,690927,263464
"2870",1730,106,0,1,0,0,0.014376,0,2.353,252.76,694309,249710
"2871",1500,87,0,0,0,0,0.049122,0,0.78,218,687325,252709
"2872",1550,68,0,0,0,0,0.014084,0,0.516,183.6,681415,247125
"2873",1770,80,1,1,0,0,0.00373,0,0.897,220,681145,247940
"2874",1270,66,0,0,0,0,0.003438,0,0.801,242,681505,249600
"2875",1570,74,1,0,0,0,0.01403,0,0.672,225.7,679715,248972
"2876",2020,89,0,1,0,0,0.075698,0,1.272,371.53,680060,250520
"2877",2257,90,1,0,0,0,0.090694,0,1.558,360.11,679718,251001
